variant,season,time_bin,shot_type,n,n_games,fitted_next_state_wp,empirical_win_rate,wp_minus_empirical
surface,2015,0-15s,3PA,27,24,0.47070907564249925,0.4074074074074074,0.06330166823509187
surface,2015,15-30s,2PA,14,14,0.3797713653425614,0.35714285714285715,0.022628508199704245
surface,2015,15-30s,3PA,10,10,0.4515773061182829,0.4,0.05157730611828287
surface,2015,30-45s,2PA,11,11,0.32413907744073484,0.0,0.32413907744073484
surface,2015,30-45s,3PA,3,3,0.44838136919677835,1.0,-0.5516186308032216
surface,2015,45-60s,2PA,12,12,0.33035029288340184,0.5,-0.16964970711659816
surface,2015,45-60s,3PA,7,7,0.47652618790069845,0.5714285714285714,-0.09490238352787295
surface,2016,0-15s,2PA,13,12,0.3525003837840487,0.23076923076923078,0.1217311530148179
surface,2016,0-15s,3PA,22,20,0.45970275448272024,0.45454545454545453,0.0051572999372657136
surface,2016,15-30s,2PA,10,10,0.3311877428495926,0.1,0.23118774284959262
surface,2016,15-30s,3PA,7,7,0.4779934674834583,0.2857142857142857,0.19227918176917258
surface,2016,30-45s,2PA,17,17,0.3252170662682546,0.35294117647058826,-0.027724110202333674
surface,2016,30-45s,3PA,7,7,0.5081958067559571,0.0,0.5081958067559571
surface,2016,45-60s,2PA,11,11,0.3611625028556657,0.5454545454545454,-0.1842920425988797
surface,2016,45-60s,3PA,5,5,0.501228115111628,0.2,0.301228115111628
surface,2017,0-15s,2PA,16,15,0.3986102865497677,0.25,0.1486102865497677
surface,2017,0-15s,3PA,12,12,0.4629152114402149,0.3333333333333333,0.1295818781068816
surface,2017,15-30s,2PA,14,14,0.3236612952157131,0.2857142857142857,0.037947009501427376
surface,2017,15-30s,3PA,7,7,0.46060768185847933,0.42857142857142855,0.03203625328705079
surface,2017,30-45s,2PA,5,5,0.31024036984573045,0.0,0.31024036984573045
surface,2017,30-45s,3PA,5,4,0.47477473481073795,0.6,-0.12522526518926202
surface,2017,45-60s,2PA,14,14,0.3320344920181255,0.42857142857142855,-0.09653693655330303
surface,2017,45-60s,3PA,7,7,0.49883020781597703,0.5714285714285714,-0.07259836361259436
surface,2018,0-15s,2PA,24,17,0.3295233388137452,0.125,0.20452333881374518
surface,2018,0-15s,3PA,16,15,0.4651728687695887,0.4375,0.027672868769588688
surface,2018,15-30s,2PA,14,14,0.3141049505428257,0.21428571428571427,0.09981923625711145
surface,2018,15-30s,3PA,8,8,0.45328008896406274,0.5,-0.046719911035937256
surface,2018,30-45s,2PA,13,13,0.35183197325213467,0.3076923076923077,0.04413966555982696
surface,2018,30-45s,3PA,10,10,0.47138632612131487,0.5,-0.02861367387868513
surface,2018,45-60s,2PA,12,12,0.3548322656439375,0.3333333333333333,0.02149893231060418
surface,2018,45-60s,3PA,12,12,0.4808027434355413,0.5833333333333334,-0.10253058989779207
surface,2019,0-15s,2PA,11,10,0.2743566557253819,0.0,0.2743566557253819
surface,2019,0-15s,3PA,14,14,0.47691091336876373,0.5,-0.023089086631236266
surface,2019,15-30s,2PA,9,9,0.32791276897451305,0.0,0.32791276897451305
surface,2019,15-30s,3PA,9,9,0.4570805056898104,0.3333333333333333,0.12374717235647709
surface,2019,30-45s,2PA,9,9,0.36396770746709156,0.1111111111111111,0.25285659635598046
surface,2019,30-45s,3PA,8,8,0.45935821861959486,0.375,0.08435821861959486
surface,2019,45-60s,2PA,7,7,0.35034600804998256,0.7142857142857143,-0.36393970623573174
surface,2019,45-60s,3PA,7,7,0.4635474228691097,0.42857142857142855,0.03497599429768117
surface,2020,0-15s,2PA,6,6,0.2875848512481296,0.3333333333333333,-0.04574848208520371
surface,2020,0-15s,3PA,19,18,0.49188224965891997,0.42105263157894735,0.07082961807997262
surface,2020,15-30s,2PA,13,13,0.37547692472837496,0.38461538461538464,-0.009138459887009676
surface,2020,15-30s,3PA,8,8,0.4884943848655335,0.375,0.11349438486553348
surface,2020,30-45s,2PA,8,8,0.30539321148619963,0.375,-0.06960678851380037
surface,2020,30-45s,3PA,5,5,0.4919461344496246,0.0,0.4919461344496246
surface,2020,45-60s,2PA,13,13,0.34794369899037664,0.3076923076923077,0.04025139129806893
surface,2020,45-60s,3PA,8,8,0.4687326206369987,0.125,0.3437326206369987
surface,2021,0-15s,2PA,15,15,0.3453508511846976,0.13333333333333333,0.21201751785136427
surface,2021,0-15s,3PA,18,17,0.483115616042751,0.2777777777777778,0.2053378382649732
surface,2021,15-30s,2PA,10,10,0.29508209599058477,0.3,-0.004917904009415219
surface,2021,15-30s,3PA,5,5,0.4694543266278496,0.4,0.06945432662784956
surface,2021,30-45s,2PA,9,9,0.3521800324580991,0.3333333333333333,0.018846699124765776
surface,2021,30-45s,3PA,5,5,0.4607023746111258,0.4,0.060702374611125764
surface,2021,45-60s,2PA,12,12,0.3467830867635428,0.08333333333333333,0.2634497534302095
surface,2021,45-60s,3PA,4,4,0.46633172999224776,0.25,0.21633172999224776
surface,2022,0-15s,2PA,21,21,0.3816832494623038,0.19047619047619047,0.19120705898611334
surface,2022,0-15s,3PA,23,22,0.47724349631720075,0.34782608695652173,0.12941740936067903
surface,2022,15-30s,2PA,14,14,0.32609074812188527,0.21428571428571427,0.11180503383617099
surface,2022,15-30s,3PA,6,6,0.45761118336709045,0.3333333333333333,0.12427785003375713
surface,2022,30-45s,2PA,16,16,0.33953445054367104,0.25,0.08953445054367104
surface,2022,30-45s,3PA,7,7,0.47108016577275386,0.42857142857142855,0.04250873720132531
surface,2022,45-60s,2PA,15,15,0.3606544482028184,0.4,-0.03934555179718163
surface,2022,45-60s,3PA,4,4,0.47277228811371147,0.25,0.22277228811371147
surface,2023,0-15s,2PA,19,19,0.34871103115899543,0.15789473684210525,0.19081629431689018
surface,2023,0-15s,3PA,10,9,0.4785703585624342,0.4,0.07857035856243416
surface,2023,15-30s,2PA,15,15,0.3126858414095736,0.2,0.1126858414095736
surface,2023,15-30s,3PA,6,6,0.47272514449461395,0.6666666666666666,-0.19394152217205268
surface,2023,30-45s,2PA,9,9,0.3445724743568863,0.1111111111111111,0.2334613632457752
surface,2023,30-45s,3PA,4,4,0.45414803521151476,0.5,-0.045851964788485244
surface,2023,45-60s,2PA,10,10,0.3425630434933779,0.4,-0.05743695650662212
surface,2023,45-60s,3PA,5,5,0.4524292333251506,0.4,0.05242923332515059
surface,2024,0-15s,2PA,10,10,0.3592569884635216,0.4,-0.04074301153647841
surface,2024,0-15s,3PA,15,15,0.442592947876921,0.26666666666666666,0.17592628121025433
surface,2024,15-30s,2PA,10,10,0.3269189467232856,0.2,0.12691894672328558
surface,2024,15-30s,3PA,4,4,0.4571188558739655,0.0,0.4571188558739655
surface,2024,30-45s,2PA,10,10,0.32383753800286896,0.3,0.023837538002868974
surface,2024,30-45s,3PA,6,5,0.4573770063661559,0.3333333333333333,0.1240436730328226
surface,2024,45-60s,2PA,7,7,0.38597128069506587,0.2857142857142857,0.10025699498078017
surface,2024,45-60s,3PA,7,7,0.5090444667381164,0.5714285714285714,-0.06238410469045497
