time_left_game,score_diff,tau_catboost,tau_xgb,tau_lgbm,tau_mean_ensemble,tau_std_across_models,tau_sign_agree_ratio,tau_sign_disagree
63.75,-9.0,0.0036831574980169535,0.0030035567469894886,0.0020070660393685102,0.0028979267614583173,0.0006883259474120542,1.0,0
63.75,-8.0,0.0013013434363529086,-0.0002291900891577825,0.0015085804043337703,0.0008602445838429654,0.0007749785890705455,0.6666666666666666,1
63.75,-7.0,0.007373427972197533,0.0061646150425076485,0.004790219012647867,0.0061094206757843494,0.0010553125747893863,1.0,0
63.75,-6.0,0.006242157891392708,0.00566843431442976,0.00560511089861393,0.005838567701478799,0.0002865498732550231,1.0,0
63.75,-5.0,0.0062586963176727295,0.010210861451923847,0.005736899096518755,0.0074021522887051105,0.0019974489493122093,1.0,0
63.75,-4.0,0.004975860472768545,0.009835226461291313,0.004004874266684055,0.006271987066914638,0.0025505829123725135,1.0,0
63.75,-3.0,0.0054877144284546375,0.010487144812941551,0.004869794938713312,0.0069482180600365,0.002515082244615586,1.0,0
63.75,-2.0,0.005380487535148859,0.010487144812941551,0.004869794938713312,0.006912475762267907,0.002536256539126977,1.0,0
63.75,-1.0,0.006464875303208828,0.011111333966255188,0.004182685166597366,0.007252964812020461,0.002882979633720891,1.0,0
63.75,0.0,-0.00019557490304578096,0.005044672638177872,0.0012663531815633178,0.0020384836388984695,0.0022078930613722483,0.6666666666666666,1
63.75,1.0,-0.0006111476686783135,0.002653182949870825,-0.0014552539214491844,0.00019559378658110896,0.0017716164395133625,0.3333333333333333,1
63.75,2.0,-0.003213193966075778,-0.001498325145803392,-0.0007226690649986267,-0.0018113960589592655,0.0010405731171553262,0.0,0
63.75,3.0,-0.005054940935224295,-0.004345296882092953,-0.0025680025573819876,-0.003989413458233078,0.001046010000694672,0.0,0
63.75,4.0,-9.213604062097147e-05,-0.0008595401886850595,0.0010215925285592675,2.330543308441217e-05,0.0007722953344242556,0.3333333333333333,1
63.75,5.0,-0.00011178184649907053,-0.002132667927071452,0.0002267226664116606,-0.0006725757023862874,0.0010416487907014816,0.3333333333333333,1
63.75,6.0,-0.0006507593207061291,-0.00204705772921443,-0.0001757369755068794,-0.0009578513418091461,0.0007942247678850115,0.0,0
63.75,7.0,-0.000734649773221463,-0.0036206580698490143,-0.0007993440376594663,-0.0017182172935766478,0.0013454880198601167,0.0,0
63.75,8.0,-0.0010448868852108717,-0.0036206580698490143,-0.0010516972979530692,-0.001905747417670985,0.0012126281386986655,0.0,0
63.75,9.0,-0.0010448868852108717,-0.0036206580698490143,-0.0010516972979530692,-0.001905747417670985,0.0012126281386986655,0.0,0
63.75,10.0,-0.0013618095545098186,-0.0036206580698490143,-0.0010516972979530692,-0.0020113883074373007,0.001144946659332847,0.0,0
75.0,-10.0,0.003976679872721434,0.002337503246963024,0.0013371531385928392,0.0025504454194257655,0.0010880513534616996,1.0,0
75.0,-9.0,0.002214454347267747,0.001459237071685493,0.00048705836525186896,0.0013869165947350364,0.0007070581815809814,1.0,0
75.0,-8.0,-0.00016735972894821316,-0.0011578579433262348,-0.00045416306238621473,-0.0005931269115535542,0.0004161369099251388,0.0,0
75.0,-7.0,0.005472983233630657,0.0057644168846309185,0.0037439027801156044,0.004993767632792394,0.0008917604333382421,1.0,0
75.0,-6.0,0.004045346286147833,0.003510093782097101,0.002970830537378788,0.0035087568685412407,0.0004386702361239531,1.0,0
75.0,-5.0,0.0036217577289789915,0.005654019303619862,0.0031823688186705112,0.0041527152837564545,0.0010766308478053306,1.0,0
75.0,-4.0,0.0023625732865184546,0.0026407057885080576,0.0024553141556680202,0.002486197743564844,0.00011562805071084545,1.0,0
