window,outer_fold,train_years,test_years,time_bin_left,time_bin_right,time_bin_mid,score_diff_cell,cate_value,tau_mean_ensemble,tau_catboost,tau_xgb,tau_lgbm,tau_catboost_raw,tau_xgb_raw,tau_lgbm_raw,tau_std_across_models,tau_sign_agree_ratio,n,shown_in_figure
0--30s,train2000_2012_test2013_2015,2000-2012,2013-2015,18,21,19.5,-6,0.005967639842569651,0.005967639842569651,0.00335243448189229,0.010271507834413733,0.004278977211402929,0.0040885583,0.014524585,0.0053330683,0.022743323893888917,0.8062015503875969,43,True
0--30s,train2000_2012_test2013_2015,2000-2012,2013-2015,18,21,19.5,-5,0.0019307469352897086,0.0019307469352897086,-0.0019804462188709017,0.011442138025885132,-0.0036694510011451033,0.0011466454,0.016080037,-0.005019387,0.017167970483028715,0.7280701754385964,38,True
0--30s,train2000_2012_test2013_2015,2000-2012,2013-2015,18,21,19.5,-4,0.0016402797213873577,0.0016402797213873577,-0.0070825001166242175,0.0008454467269099989,0.011157892553876293,-0.0016679304,0.0019998832,0.0142925335,0.017738303464274015,0.9047619047619048,35,True
0--30s,train2000_2012_test2013_2015,2000-2012,2013-2015,18,21,19.5,-3,-0.003920163747609319,-0.003920163747609319,-0.016456217054905478,0.0017068359872123647,0.0029888898248651586,-0.0068389927,0.003144438,0.0036527899,0.018736719456452652,0.9024390243902439,41,True
0--30s,train2000_2012_test2013_2015,2000-2012,2013-2015,18,21,19.5,-2,0.00030502664372895595,0.00030502664372895595,-0.007116818889735581,0.0012673899324179402,0.0067645088885045085,-0.0016868626,0.0025605322,0.008570357,0.013228707900534827,0.8333333333333333,28,True
0--30s,train2000_2012_test2013_2015,2000-2012,2013-2015,18,21,19.5,-1,0.012944230937408083,0.012944230937408083,0.014516627144502072,0.0029011350652047635,0.021414930602517417,0.010247345,0.0047313403,0.027651846,0.011452757521798546,0.7936507936507937,21,True
0--30s,train2000_2012_test2013_2015,2000-2012,2013-2015,18,21,19.5,0,0.0017309978648082044,0.0017309978648082044,0.00992921159415397,-0.005063831004909061,0.00032761300517970544,0.007716673,-0.005851959,0.00018660146,0.009532069801827876,0.7666666666666666,20,True
0--30s,train2000_2012_test2013_2015,2000-2012,2013-2015,18,21,19.5,1,0.01330921065243555,0.01330921065243555,0.020166978109619267,0.009417399131643843,0.01034325471604354,0.013364392,0.013389705,0.013231507,0.009741489895447694,0.9285714285714286,14,True
0--30s,train2000_2012_test2013_2015,2000-2012,2013-2015,18,21,19.5,2,-0.0055093268159228425,-0.0055093268159228425,-0.01686755946743658,0.005187006491821388,-0.004847427472153338,-0.007065912,0.0077686487,-0.006553646,0.007547656043502275,0.6933333333333332,25,True
0--30s,train2000_2012_test2013_2015,2000-2012,2013-2015,18,21,19.5,3,-0.005919406253723015,-0.005919406253723015,-0.008851334251153219,-0.0021410990979963775,-0.006765785412019447,-0.0026437175,-0.0019684334,-0.009052218,0.007073566215691297,0.8571428571428571,21,True
0--30s,train2000_2012_test2013_2015,2000-2012,2013-2015,18,21,19.5,4,-0.00247480616500043,-0.00247480616500043,-0.005939613638279234,0.0015322650787853017,-0.0030170699355073567,-0.0010374509,0.0029124802,-0.004169692,0.005923829218917565,0.7272727272727273,11,True
0--30s,train2000_2012_test2013_2015,2000-2012,2013-2015,18,21,19.5,5,-0.004547440555576475,-0.004547440555576475,-0.008314043517479854,-0.002252097033600785,-0.003076181115648786,-0.002347318,-0.00211592,-0.004246681,0.0053945354381861755,0.8461538461538461,13,True
0--30s,train2000_2012_test2013_2015,2000-2012,2013-2015,18,21,19.5,6,-0.008516381868658333,-0.008516381868658333,-0.015493464603913265,-0.00542527892664261,-0.004630402075419123,-0.006307885,-0.006332226,-0.0062709814,0.0028059624180766687,1.0,7,False
0--30s,train2000_2012_test2013_2015,2000-2012,2013-2015,18,21,19.5,7,-0.00684469023681339,-0.00684469023681339,-0.011599305059483459,-0.005128783649912754,-0.0038059820010439547,-0.0041596503,-0.0059382636,-0.0051972126,0.007052187790373304,0.8888888888888888,3,False
0--30s,train2000_2012_test2013_2015,2000-2012,2013-2015,18,21,19.5,8,-0.008741522275071623,-0.008741522275071623,-0.015696531300876265,-0.007385517959322532,-0.003142517565016073,-0.006419908,-0.008936857,-0.004333081,0.005081278177104576,0.8888888888888888,6,False
0--30s,train2000_2012_test2013_2015,2000-2012,2013-2015,18,21,19.5,9,-0.007845226216251272,-0.007845226216251272,-0.01391387735259697,-0.005673329305080373,-0.00394847199107647,-0.005436497,-0.006661818,-0.005382799,0.006158763350538169,0.888888888888889,15,True
0--30s,train2000_2012_test2013_2015,2000-2012,2013-2015,18,21,19.5,10,-0.010864668467511421,-0.010864668467511421,-0.02308032658467046,-0.006996948544690589,-0.0025167302731732093,-0.010493219,-0.008420552,-0.0035180226,0.006160827638570493,0.8571428571428571,7,False
0--30s,train2000_2012_test2013_2015,2000-2012,2013-2015,21,24,22.5,-10,0.015093435096095743,0.015093435096095743,0.015982784301853764,0.014050505362505473,0.015247015623927994,0.011056159,0.019545857,0.019618426,0.02020873338248152,0.8985507246376813,23,True
0--30s,train2000_2012_test2013_2015,2000-2012,2013-2015,21,24,22.5,-9,0.007720911095127719,0.007720911095127719,0.0051419527459911395,0.009820273667911564,0.008200506871480452,0.0050757555,0.013925016,0.010440677,0.020528098653101935,0.8245614035087719,38,True
0--30s,train2000_2012_test2013_2015,2000-2012,2013-2015,21,24,22.5,-8,-0.0021147369018679942,-0.0021147369018679942,-0.01705065074572056,0.004757303648129265,0.005949136391987315,-0.0071669146,0.0071976897,0.0075083724,0.01610830966186815,0.8703703703703703,36,True
0--30s,train2000_2012_test2013_2015,2000-2012,2013-2015,21,24,22.5,-7,0.00972719209699677,0.00972719209699677,0.008584545753384236,0.007066675184184778,0.0135303553534213,0.006974881,0.010266224,0.017382557,0.020298991642686916,0.85,40,True
0--30s,train2000_2012_test2013_2015,2000-2012,2013-2015,21,24,22.5,-6,0.010911619052780003,0.010911619052780003,0.009735360145635323,0.01366815025145848,0.009331346761246207,0.007609734,0.01903781,0.011913544,0.020451807183102116,0.85,40,True
0--30s,train2000_2012_test2013_2015,2000-2012,2013-2015,21,24,22.5,-5,0.007012065364149167,0.007012065364149167,0.003686098529745881,0.015235658739113218,0.002114438823588404,0.004272626,0.021120606,0.0025138585,0.01882962965107168,0.7984496124031006,43,True
0--30s,train2000_2012_test2013_2015,2000-2012,2013-2015,21,24,22.5,-4,0.0010100414816196495,0.0010100414816196495,-0.005799046723794616,0.0029239687029211092,0.005905202465732454,-0.0009599063,0.0047616805,0.007451151,0.016061408215856016,0.8505747126436781,29,True
0--30s,train2000_2012_test2013_2015,2000-2012,2013-2015,21,24,22.5,-3,-0.0027170389891872358,-0.0027170389891872358,-0.013522781468690548,0.004521084346072311,0.0008505801550565303,-0.005220747,0.0068838177,0.0008677417,0.015746459157996683,0.9066666666666667,25,True
0--30s,train2000_2012_test2013_2015,2000-2012,2013-2015,21,24,22.5,-2,4.532480520967874e-05,4.532480520967874e-05,-0.0030384320351068772,0.002032207193662653,0.0011421992570732615,0.0005630018,0.0035767688,0.0012475619,0.01265756264265969,0.8214285714285714,28,True
0--30s,train2000_2012_test2013_2015,2000-2012,2013-2015,21,24,22.5,-1,0.016982606605977293,0.016982606605977293,0.02307821063569081,0.006407123165826652,0.021462486016414414,0.01497039,0.009389856,0.027713785,0.009697941324627549,0.8333333333333333,34,True
0--30s,train2000_2012_test2013_2015,2000-2012,2013-2015,21,24,22.5,0,0.0012027016195741032,0.0012027016195741032,0.006994674211750925,-0.004254704285141199,0.0008681349321125818,0.0060978197,-0.0047768466,0.00089060597,0.009359415660323616,0.8395061728395062,27,True
0--30s,train2000_2012_test2013_2015,2000-2012,2013-2015,21,24,22.5,1,0.011796230717957644,0.011796230717957644,0.017068455830267913,0.010256380185703348,0.008063856137901674,0.0116550755,0.014504485,0.010262696,0.009952074220319043,0.9166666666666666,20,True
0--30s,train2000_2012_test2013_2015,2000-2012,2013-2015,21,24,22.5,2,-0.007182701278626271,-0.007182701278626271,-0.021441459028753294,0.005400580163583585,-0.005507224970709103,-0.009589128,0.008052431,-0.0074130017,0.00790357504682613,0.6774193548387096,31,True
0--30s,train2000_2012_test2013_2015,2000-2012,2013-2015,21,24,22.5,3,-0.008722590574543708,-0.008722590574543708,-0.01705364693182216,-0.0018363050844367604,-0.007277819707372205,-0.007168568,-0.0015634443,-0.0097191185,0.006614485934371458,0.9242424242424242,22,True
0--30s,train2000_2012_test2013_2015,2000-2012,2013-2015,21,24,22.5,4,-0.00018448650880431512,-0.00018448650880431512,-0.0005460317649518837,0.0031659213352755026,-0.0031733490967365643,0.0019379479,0.0050831703,-0.004373238,0.005225907938680842,0.7,20,True
0--30s,train2000_2012_test2013_2015,2000-2012,2013-2015,21,24,22.5,5,-0.004264191198579817,-0.004264191198579817,-0.007090184142345879,-0.0023118932835040325,-0.0033904961698895406,-0.0016721693,-0.0021953732,-0.0046560615,0.003275898372357579,0.8444444444444444,15,True
0--30s,train2000_2012_test2013_2015,2000-2012,2013-2015,21,24,22.5,6,-0.0047833646168417504,-0.0047833646168417504,-0.004893865012780977,-0.005641721621808168,-0.0038145072159361066,-0.00046055787,-0.00661982,-0.0052083163,0.004097295460550321,0.7666666666666666,10,True
0--30s,train2000_2012_test2013_2015,2000-2012,2013-2015,21,24,22.5,7,-0.008491991278372017,-0.008491991278372017,-0.0177596502239187,-0.004933502274012513,-0.002782821337184838,-0.0075580385,-0.005678787,-0.0038645938,0.008299853688748702,0.8333333333333333,8,False
0--30s,train2000_2012_test2013_2015,2000-2012,2013-2015,21,24,22.5,8,-0.006092928041841345,-0.006092928041841345,-0.007202872835791413,-0.005553023110548775,-0.0055228881791838475,-0.0017343346,-0.0065019634,-0.007433403,0.0032404297138637897,0.8888888888888888,3,False
0--30s,train2000_2012_test2013_2015,2000-2012,2013-2015,21,24,22.5,9,-0.008157241846012065,-0.008157241846012065,-0.013524428402905861,-0.006555181557120468,-0.004392115578009865,-0.005221655,-0.007833563,-0.005960624,0.004810432816295448,0.9411764705882353,17,True
0--30s,train2000_2012_test2013_2015,2000-2012,2013-2015,21,24,22.5,10,-0.01023429163796028,-0.01023429163796028,-0.018378469804961526,-0.007631844258126133,-0.0046925608507931834,-0.007899414,-0.009264158,-0.0063519403,0.004627346841786156,0.9444444444444443,6,False
0--30s,train2000_2012_test2013_2015,2000-2012,2013-2015,24,27,25.5,-10,0.014596002096804013,0.014596002096804013,0.018137941679398417,0.01286774921361785,0.012782315397395768,0.012245064,0.017974293,0.016408268,0.0215460339350937,0.8602150537634409,31,True
0--30s,train2000_2012_test2013_2015,2000-2012,2013-2015,24,27,25.5,-9,0.010245571686308595,0.010245571686308595,0.011979477606870754,0.010798961390725208,0.007958276061329823,0.0088477135,0.015225428,0.010125183,0.020466550267557018,0.8686868686868687,33,True
0--30s,train2000_2012_test2013_2015,2000-2012,2013-2015,24,27,25.5,-8,0.0006185419591220028,0.0006185419591220028,-0.00851625415161258,0.0049806972206858325,0.005391182808292755,-0.0024588685,0.0074945195,0.006781664,0.020076119077016265,0.954954954954955,37,True
0--30s,train2000_2012_test2013_2015,2000-2012,2013-2015,24,27,25.5,-7,0.01609036002359607,0.01609036002359607,0.018635104135219818,0.01285599465044603,0.016779981285122363,0.012519327,0.017958675,0.021615041,0.019521003100642968,0.875,40,True
0--30s,train2000_2012_test2013_2015,2000-2012,2013-2015,24,27,25.5,-6,0.0029849509384952183,0.0029849509384952183,-0.0007427520942337565,0.013989988915218547,-0.0042923840054991365,0.0018294262,0.019465446,-0.0058307284,0.01730736115070873,0.76,25,True
0--30s,train2000_2012_test2013_2015,2000-2012,2013-2015,24,27,25.5,-5,0.007120392559134053,0.007120392559134053,0.0021627350309149913,0.019076979231551734,0.00012146341493543121,0.0034322538,0.026224691,-8.1898725e-05,0.01635090069514141,0.8115942028985508,23,True
0--30s,train2000_2012_test2013_2015,2000-2012,2013-2015,24,27,25.5,-4,0.0016564042632957153,0.0016564042632957153,-0.003921827589152238,0.003982917113510782,0.004908123265528602,7.567182e-05,0.006168738,0.006152502,0.01718782875280229,0.9166666666666666,20,True
0--30s,train2000_2012_test2013_2015,2000-2012,2013-2015,24,27,25.5,-3,0.0015849776146312517,0.0015849776146312517,-0.019881067517115585,0.012066369460933327,0.012569630900076017,-0.00872833,0.016909473,0.016131258,0.013869066743643363,0.7866666666666667,25,True
0--30s,train2000_2012_test2013_2015,2000-2012,2013-2015,24,27,25.5,-2,0.004328758201477669,0.004328758201477669,-0.0066812629269548274,0.008116002808111648,0.011551534723276188,-0.0014465858,0.011660498,0.014805235,0.012215510036491312,0.7701149425287356,29,True
0--30s,train2000_2012_test2013_2015,2000-2012,2013-2015,24,27,25.5,-1,0.016445372698884513,0.016445372698884513,0.01532854249628854,0.00920790702752991,0.02479966857283509,0.010695243,0.0131113455,0.032060307,0.009345410380662876,0.7647058823529411,34,True
0--30s,train2000_2012_test2013_2015,2000-2012,2013-2015,24,27,25.5,0,0.002689458684989062,0.002689458684989062,0.009921701492540862,-0.004007984986735026,0.0021546595491613524,0.0077125304,-0.0044490234,0.002566244,0.0087049856919658,0.8166666666666667,40,True
0--30s,train2000_2012_test2013_2015,2000-2012,2013-2015,24,27,25.5,1,0.010856137438107104,0.010856137438107104,0.01243068107818136,0.010323139377163329,0.00981459185897663,0.0090966225,0.01459319,0.012542947,0.007822148425421291,0.9358974358974359,26,True
0--30s,train2000_2012_test2013_2015,2000-2012,2013-2015,24,27,25.5,2,-0.0050878985812640625,-0.0050878985812640625,-0.015298219889392206,0.0064910068113847134,-0.006456482665784697,-0.0062001767,0.009501315,-0.008649366,0.007052222552720876,0.6666666666666666,27,True
0--30s,train2000_2012_test2013_2015,2000-2012,2013-2015,24,27,25.5,3,-0.008948766002363866,-0.008948766002363866,-0.019198638531145472,-0.0005858168802098024,-0.0070618425957363245,-0.008351864,9.811849e-05,-0.009437818,0.00606866564718415,0.9,30,True
0--30s,train2000_2012_test2013_2015,2000-2012,2013-2015,24,27,25.5,4,-0.002822952551611153,-0.002822952551611153,-0.011238760437387231,0.0038401862080010584,-0.0010702834254472879,-0.0039607543,0.0059790867,-0.0016340932,0.006438553028477217,0.7777777777777778,9,False
0--30s,train2000_2012_test2013_2015,2000-2012,2013-2015,24,27,25.5,5,-0.004102272994378207,-0.004102272994378207,-0.00803831415377364,-0.0009473794951469007,-0.003321125334214081,-0.0021952104,-0.00038230105,-0.0045657093,0.005081112740838765,0.8461538461538461,13,True
0--30s,train2000_2012_test2013_2015,2000-2012,2013-2015,24,27,25.5,6,-0.007574396814669442,-0.007574396814669442,-0.014635935158054633,-0.004075276552588581,-0.0040119787333651145,-0.0058348244,-0.0045384355,-0.005465514,0.005142686340600394,0.8974358974358974,13,True
0--30s,train2000_2012_test2013_2015,2000-2012,2013-2015,24,27,25.5,7,-0.005110713997070533,-0.005110713997070533,-0.0060157940871541395,-0.004887948347729517,-0.004428399556327943,-0.0010794762,-0.005618258,-0.0060078823,0.004609753477451362,0.9166666666666666,8,False
0--30s,train2000_2012_test2013_2015,2000-2012,2013-2015,24,27,25.5,8,-0.007081865393876165,-0.007081865393876165,-0.012003207690509252,-0.00462606575076261,-0.004616322740356632,-0.0043824655,-0.0052702865,-0.006252643,0.002219614300384933,1.0,7,False
0--30s,train2000_2012_test2013_2015,2000-2012,2013-2015,24,27,25.5,9,-0.00567837495580121,-0.00567837495580121,-0.00722790865649446,-0.005398331513229091,-0.00440888469768008,-0.0017481458,-0.00629642,-0.0059824656,0.006146354893476711,0.8181818181818182,11,True
0--30s,train2000_2012_test2013_2015,2000-2012,2013-2015,24,27,25.5,10,-0.008538035784575416,-0.008538035784575416,-0.0168163620396061,-0.004901496172380396,-0.0038962491417397476,-0.007037668,-0.0056362594,-0.005314781,0.006582762948821162,0.9722222222222222,12,True
0--30s,train2000_2012_test2013_2015,2000-2012,2013-2015,27,30,28.5,-10,0.011920967587440006,0.011920967587440006,0.014901112189668077,0.01077592584501798,0.010085864727633955,0.010459449,0.01519482,0.012896268,0.024734977000156016,0.9230769230769231,26,True
0--30s,train2000_2012_test2013_2015,2000-2012,2013-2015,27,30,28.5,-9,0.010966032249285784,0.010966032249285784,0.014700785970751733,0.009521331052979202,0.008675979724126415,0.010348938,0.013527801,0.0110599585,0.022107794671751436,0.9166666666666666,40,True
0--30s,train2000_2012_test2013_2015,2000-2012,2013-2015,27,30,28.5,-8,0.0075915241827843715,0.0075915241827843715,0.0015226546522398273,0.007603244100938254,0.013648673795175035,0.00307915,0.010979179,0.017536659,0.019839169494628797,0.9533333333333333,50,True
0--30s,train2000_2012_test2013_2015,2000-2012,2013-2015,27,30,28.5,-7,0.018646311125588948,0.018646311125588948,0.02004391751553015,0.01200365885635646,0.02389135700488023,0.013296506,0.016826147,0.030877275,0.02365964155481644,0.8740740740740741,45,True
0--30s,train2000_2012_test2013_2015,2000-2012,2013-2015,27,30,28.5,-6,0.01348461780835989,0.01348461780835989,0.01042967723920466,0.017819904520976947,0.012204271664898065,0.007992758,0.024554376,0.015655393,0.020354099179641764,0.8383838383838383,33,True
0--30s,train2000_2012_test2013_2015,2000-2012,2013-2015,27,30,28.5,-5,0.010626197814554714,0.010626197814554714,0.012165761871059408,0.017397061540915006,0.002315770031689729,0.008950478,0.023992531,0.0027760828,0.018643795764189054,0.7979797979797979,33,True
0--30s,train2000_2012_test2013_2015,2000-2012,2013-2015,27,30,28.5,-4,0.005754625669043501,0.005754625669043501,-0.0016009299660971672,0.008643824921673586,0.010220982051554087,0.0013560076,0.012361832,0.013072251,0.014452211775352147,0.9019607843137255,34,True
0--30s,train2000_2012_test2013_2015,2000-2012,2013-2015,27,30,28.5,-3,0.0017579176914409478,0.0017579176914409478,-0.010188395068804488,0.010431884590943194,0.005030263552184136,-0.0033813145,0.014737682,0.006311584,0.012968462202436061,0.9007092198581561,47,True
0--30s,train2000_2012_test2013_2015,2000-2012,2013-2015,27,30,28.5,-2,0.0034484920972065658,0.0034484920972065658,-0.007596629659006587,0.009861793528109397,0.008080312422516887,-0.0019515528,0.013980185,0.0102841295,0.010340288684065176,0.7777777777777778,45,True
